node,collocate,cooc,coll_freq,logDice,register
dialogue,present,9,207,8.284,other
dialogue,previous,8,103,8.282,other
dialogue,build,8,117,8.259,other
dialogue,incorporate,8,120,8.253,other
dialogue,appear,7,14,8.251,other
dialogue,available,8,125,8.245,other
dialogue,experimental,8,125,8.245,other
dialogue,product,11,464,8.227,other
dialogue,neglect,7,28,8.224,other
dialogue,complete,7,30,8.221,other
dialogue,graph,10,363,8.216,other
dialogue,training,8,147,8.209,other
dialogue,cover,7,36,8.209,other
dialogue,need,9,264,8.2,other
dialogue,second,7,46,8.191,other
dialogue,accuracy,8,166,8.178,other
dialogue,appropriate,7,53,8.178,other
dialogue,analyze,7,58,8.169,other
dialogue,research,9,304,8.143,other
dialogue,kg,7,75,8.138,other
dialogue,predict,7,81,8.128,instrumental
dialogue,scale,7,81,8.128,other
dialogue,setting,7,82,8.126,other
dialogue,identify,7,83,8.124,other
dialogue,process,8,210,8.11,other
dialogue,require,7,92,8.109,other
dialogue,long,7,95,8.103,other
dialogue,learn,8,224,8.089,instrumental
dialogue,development,7,105,8.086,other
dialogue,external,7,106,8.085,other
dialogue,address,8,252,8.047,other
dialogue,empathetic,6,9,8.038,other
dialogue,spatiotemporal,6,10,8.036,other
dialogue,llm,8,261,8.034,other
dialogue,geographic,6,11,8.034,other
dialogue,relevant,7,137,8.033,other
dialogue,summary,6,17,8.023,other
dialogue,effective,7,148,8.015,other
dialogue,naturally,6,28,8.002,other
dialogue,scenario,7,157,8.0,other
dialogue,complexity,6,29,8.0,other
dialogue,attribute,8,286,7.999,instrumental
dialogue,template,6,32,7.994,other
dialogue,struggle,6,32,7.994,other
dialogue,demonstrate,8,290,7.993,other
dialogue,performance,8,295,7.986,other
dialogue,ground,6,37,7.985,other
dialogue,mention,6,42,7.976,other
dialogue,fully,6,44,7.972,other
dialogue,advance,6,45,7.97,other
dialogue,support,7,182,7.96,other
dialogue,relevance,6,52,7.957,other
dialogue,similar,6,60,7.943,other
dialogue,short,6,62,7.939,other
dialogue,form,6,69,7.927,other
dialogue,accurate,6,74,7.918,other
dialogue,sequence,6,77,7.913,other
dialogue,round,6,77,7.913,other
dialogue,simulator,6,83,7.902,instrumental
dialogue,neural,6,87,7.895,other
dialogue,ability,6,89,7.891,other
dialogue,elicitation,6,90,7.89,instrumental
dialogue,structure,6,91,7.888,other
dialogue,adaptive,6,94,7.883,other
dialogue,contain,6,104,7.866,other
dialogue,content,6,109,7.857,other
dialogue,limitation,6,115,7.847,other
dialogue,interact,6,116,7.845,other
dialogue,world,6,131,7.82,other
dialogue,allow,6,134,7.815,other
dialogue,feature,7,283,7.81,instrumental
dialogue,llms,6,165,7.765,other
dialogue,tracking,5,18,7.758,other
dialogue,develop,6,174,7.75,other
dialogue,fuse,5,22,7.75,other
dialogue,inspire,5,25,7.744,other
dialogue,cors,5,25,7.744,other
dialogue,chinese,5,32,7.731,other
dialogue,aware,6,189,7.727,other
dialogue,potential,6,190,7.725,other
dialogue,estimation,5,36,7.724,other
dialogue,typically,5,39,7.718,other
dialogue,suffer,5,42,7.713,other
dialogue,label,5,47,7.704,other
dialogue,guidance,5,47,7.704,other
dialogue,dynamically,5,48,7.702,other
dialogue,realistic,5,48,7.702,other
dialogue,optimize,5,52,7.694,instrumental
dialogue,limit,5,53,7.693,other
dialogue,participant,5,54,7.691,other
dialogue,implement,5,55,7.689,other
dialogue,create,5,57,7.685,other
dialogue,source,5,57,7.685,other
dialogue,non,5,57,7.685,other
dialogue,comprehensive,5,62,7.676,other
dialogue,grain,5,64,7.673,other
dialogue,profile,5,69,7.664,instrumental
dialogue,furthermore,5,71,7.66,other
dialogue,express,5,73,7.657,other
dialogue,self,5,77,7.65,other
dialogue,improvement,5,82,7.641,other
dialogue,diversity,5,92,7.623,other
dialogue,efficiency,5,93,7.621,other
dialogue,complex,5,97,7.615,other
dialogue,like,5,108,7.596,other
dialogue,offer,5,109,7.594,other
dialogue,personalize,5,109,7.594,other
dialogue,baseline,5,114,7.586,other
dialogue,well,5,124,7.569,other
dialogue,significantly,5,125,7.567,other
dialogue,find,5,138,7.545,other
dialogue,employ,5,143,7.537,other
dialogue,consider,5,151,7.524,other
dialogue,art,5,157,7.515,other
dialogue,time,5,190,7.462,other
dialogue,achievement,4,5,7.461,other
dialogue,interest,6,377,7.461,other
dialogue,dm,4,7,7.457,other
dialogue,ntrd,4,7,7.457,other
dialogue,speaker,4,11,7.449,other
dialogue,cora,4,13,7.445,other
dialogue,diagnosis,4,13,7.445,other
dialogue,firstly,4,14,7.443,other
dialogue,speak,4,14,7.443,other
dialogue,pipeline,4,15,7.442,other
dialogue,nuanced,4,15,7.442,other
dialogue,proactive,4,16,7.44,other
dialogue,belief,4,16,7.44,other
dialogue,primarily,4,17,7.438,other
dialogue,comprise,4,17,7.438,other
dialogue,basic,4,17,7.438,other
dialogue,coherent,4,18,7.436,other
dialogue,correspond,4,20,7.432,other
dialogue,subtask,4,20,7.432,other
dialogue,collaboration,4,21,7.43,other
dialogue,record,4,22,7.428,other
dialogue,preferred,4,22,7.428,other
dialogue,widely,4,26,7.421,other
dialogue,correlation,4,26,7.421,other
dialogue,proactively,4,26,7.421,other
dialogue,dependency,4,28,7.417,other
dialogue,annotation,4,31,7.411,other
dialogue,sample,4,32,7.409,other
dialogue,core,4,32,7.409,other
dialogue,derive,4,32,7.409,other
dialogue,affect,4,33,7.408,other
dialogue,request,4,33,7.408,other
dialogue,assess,4,35,7.404,other
dialogue,importance,4,35,7.404,other
dialogue,latent,4,37,7.4,other
dialogue,skill,4,37,7.4,other
dialogue,empirical,4,42,7.391,other
dialogue,transformer,4,42,7.391,other
dialogue,accurately,4,46,7.383,other
dialogue,style,4,48,7.38,other
dialogue,infer,4,49,7.378,other
dialogue,finding,4,52,7.372,other
dialogue,community,4,54,7.369,other
dialogue,especially,4,54,7.369,other
dialogue,face,4,55,7.367,other
dialogue,public,4,56,7.365,other
dialogue,simulation,4,58,7.362,instrumental
dialogue,indicate,4,59,7.36,other
dialogue,call,4,60,7.358,other
dialogue,exploration,4,61,7.356,other
dialogue,highlight,4,61,7.356,other
dialogue,paradigm,4,65,7.349,other
dialogue,code,4,66,7.347,other
dialogue,technology,4,66,7.347,other
dialogue,multimodal,4,69,7.342,other
dialogue,relate,4,69,7.342,other
dialogue,able,4,72,7.336,other
dialogue,capability,4,72,7.336,other
dialogue,adapt,4,73,7.335,other
dialogue,extract,4,77,7.328,instrumental
dialogue,exploit,4,81,7.321,other
dialogue,give,4,83,7.317,other
dialogue,rely,4,85,7.313,other
dialogue,order,4,86,7.312,other
dialogue,number,4,88,7.308,other
dialogue,reinforcement,4,93,7.3,other
dialogue,select,4,94,7.298,other
dialogue,association,4,94,7.298,other
dialogue,mechanism,4,97,7.293,other
dialogue,data,4,104,7.281,instrumental
dialogue,ieee,4,113,7.265,other
dialogue,show,4,114,7.264,other
dialogue,network,4,117,7.259,other
dialogue,analysis,4,121,7.252,other
dialogue,explore,4,128,7.24,other
dialogue,effectively,4,129,7.238,other
dialogue,traditional,4,130,7.237,other
dialogue,significant,4,132,7.233,other
dialogue,collaborative,4,138,7.224,other
dialogue,compare,4,150,7.204,other
dialogue,ask,4,151,7.202,other
dialogue,make,4,163,7.183,other
dialogue,retrieval,4,171,7.17,other
dialogue,explanation,4,181,7.155,other
dialogue,experience,4,194,7.134,other
dialogue,raw,3,5,7.046,other
dialogue,inject,3,5,7.046,other
dialogue,divide,3,6,7.044,other
dialogue,subgraph,3,7,7.042,other
dialogue,convenient,3,7,7.042,other
dialogue,convrec,3,8,7.04,other
dialogue,coherence,3,8,7.04,other
dialogue,manager,3,9,7.038,other
dialogue,carefully,3,10,7.036,other
dialogue,part,3,10,7.036,other
dialogue,mimic,3,10,7.036,other
dialogue,complementary,3,10,7.036,other
dialogue,come,3,11,7.034,other
dialogue,chit,3,12,7.032,other
dialogue,prototype,3,13,7.03,other
dialogue,sub,3,14,7.028,other
dialogue,annotator,3,14,7.028,other
dialogue,poor,3,14,7.028,other
dialogue,corpora,3,15,7.027,other
dialogue,few,3,15,7.027,other
dialogue,press,3,15,7.027,other
dialogue,iterative,3,15,7.027,other
dialogue,connection,3,16,7.025,other
dialogue,seamlessly,3,17,7.023,other
dialogue,background,3,17,7.023,other
dialogue,promote,3,17,7.023,other
dialogue,underlie,3,19,7.019,other
dialogue,emotional,3,19,7.019,other
dialogue,trend,3,19,7.019,other
dialogue,sparse,3,20,7.017,other
dialogue,extraction,3,20,7.017,other
dialogue,pair,3,21,7.015,other
dialogue,point,3,22,7.013,other
dialogue,quickly,3,22,7.013,other
dialogue,cognitive,3,22,7.013,other
dialogue,superiority,3,23,7.011,other
dialogue,contexts,3,23,7.011,other
dialogue,distinct,3,23,7.011,other
dialogue,collection,3,24,7.009,other
dialogue,condition,3,25,7.008,other
dialogue,detailed,3,25,7.008,other
dialogue,inherent,3,26,7.006,other
dialogue,ii,3,26,7.006,other
dialogue,encode,3,29,7.0,other
dialogue,synthetic,3,29,7.0,other
dialogue,particularly,3,29,7.0,other
dialogue,deliver,3,29,7.0,other
dialogue,communicate,3,30,6.998,other
dialogue,augmented,3,30,6.998,other
dialogue,situation,3,31,6.996,other
dialogue,robot,3,31,6.996,other
dialogue,distribution,3,32,6.994,other
dialogue,extend,3,32,6.994,other
dialogue,major,3,32,6.994,other
dialogue,overlook,3,33,6.993,other
dialogue,combination,3,35,6.989,other
dialogue,difficult,3,35,6.989,other
dialogue,essential,3,35,6.989,other
dialogue,tailor,3,36,6.987,other
dialogue,produce,3,36,6.987,other
dialogue,enrich,3,37,6.985,other
dialogue,insight,3,37,6.985,other
dialogue,ignore,3,38,6.983,other
dialogue,field,3,41,6.978,other
dialogue,prior,3,42,6.976,other
dialogue,fail,3,42,6.976,other
dialogue,know,3,42,6.976,other
dialogue,path,3,44,6.972,other
dialogue,solve,3,46,6.968,other
dialogue,crss,3,46,6.968,other
dialogue,tuning,3,46,6.968,other
dialogue,reason,3,47,6.967,other
dialogue,perception,3,49,6.963,other
dialogue,refine,3,49,6.963,other
dialogue,suitable,3,51,6.959,other
dialogue,intelligent,3,54,6.954,other
dialogue,involve,3,56,6.95,other
dialogue,ensure,3,57,6.948,other
dialogue,explicit,3,58,6.947,other
dialogue,overall,3,59,6.945,other
dialogue,relation,3,60,6.943,other
dialogue,role,3,62,6.939,other
dialogue,stage,3,62,6.939,other
dialogue,linguistics,3,63,6.938,other
dialogue,future,3,68,6.929,other
dialogue,implicit,3,68,6.929,other
dialogue,structured,3,68,6.929,other
dialogue,optimal,3,69,6.927,other
dialogue,view,3,71,6.923,other
dialogue,metric,3,72,6.921,other
dialogue,investigate,3,74,6.918,other
dialogue,answer,3,76,6.914,other
dialogue,text,3,85,6.898,other
dialogue,computational,3,86,6.897,other
dialogue,single,3,87,6.895,other
dialogue,drive,3,89,6.891,other
dialogue,hold,3,90,6.89,other
dialogue,impact,3,92,6.886,other
dialogue,component,3,94,6.883,other
dialogue,social,3,94,6.883,other
dialogue,customer,3,97,6.878,other
dialogue,increase,3,121,6.837,other
dialogue,chatbot,3,127,6.827,other
dialogue,open,3,131,6.82,other
dialogue,understand,3,131,6.82,other
dialogue,copyright,3,152,6.786,other
dialogue,achieve,3,153,6.784,other
dialogue,key,3,158,6.776,other
dialogue,online,3,162,6.77,other
dialogue,feedback,3,377,6.461,instrumental
interaction,user,318,3342,11.361,other
interaction,natural,52,302,10.852,other
interaction,preference,89,1198,10.648,instrumental
interaction,human,41,283,10.539,other
interaction,system,118,2217,10.412,other
interaction,historical,28,98,10.32,other
interaction,language,47,593,10.31,other
interaction,item,53,907,10.151,other
interaction,crs,60,1150,10.117,other
interaction,base,64,1314,10.083,other
interaction,conversational,93,2285,10.035,other
interaction,enable,24,148,10.0,other
interaction,provide,33,460,9.968,other
interaction,product,31,464,9.872,other
interaction,recommendation,85,2577,9.767,other
interaction,real,23,249,9.76,other
interaction,time,21,190,9.731,other
interaction,paper,27,425,9.726,other
interaction,turn,21,193,9.725,other
interaction,recommender,57,1608,9.711,other
interaction,computer,16,21,9.676,other
interaction,information,28,509,9.667,other
interaction,datum,23,320,9.647,other
interaction,support,19,182,9.6,other
interaction,conversation,29,628,9.573,other
interaction,multi,24,462,9.505,other
interaction,effective,17,148,9.503,other
interaction,model,37,1070,9.487,instrumental
interaction,history,15,86,9.443,other
interaction,behavior,15,134,9.348,other
interaction,multiple,15,152,9.314,other
interaction,lead,14,118,9.28,other
interaction,improve,18,334,9.272,other
interaction,rich,13,71,9.268,other
interaction,chatbot,14,127,9.262,other
interaction,mode,12,22,9.259,other
interaction,sequence,13,77,9.255,other
interaction,experience,15,194,9.238,other
interaction,require,13,92,9.225,other
interaction,impact,13,92,9.225,other
interaction,customer,13,97,9.215,other
interaction,strategy,15,207,9.215,other
interaction,simulate,12,42,9.214,instrumental
interaction,approach,21,550,9.2,other
interaction,propose,23,667,9.194,other
interaction,capture,14,167,9.187,instrumental
interaction,dialogue,24,739,9.177,other
interaction,need,15,264,9.119,other
interaction,process,14,210,9.11,other
interaction,term,14,225,9.085,other
interaction,goal,13,168,9.078,other
interaction,evaluate,13,179,9.058,other
interaction,feedback,16,377,9.039,instrumental
interaction,agent,14,268,9.013,other
interaction,different,13,214,8.997,other
interaction,reduce,11,90,8.988,other
interaction,design,14,286,8.984,other
interaction,initiative,10,31,8.975,other
interaction,generate,15,357,8.975,other
interaction,session,12,163,8.972,other
interaction,study,15,360,8.97,other
interaction,perception,10,49,8.936,other
interaction,requirement,11,118,8.932,other
interaction,evaluation,14,328,8.919,other
interaction,result,15,404,8.907,other
interaction,allow,11,134,8.901,other
interaction,ontology,10,66,8.9,other
interaction,form,10,69,8.894,other
interaction,present,12,207,8.893,other
interaction,recommend,13,296,8.861,other
interaction,number,10,88,8.854,other
interaction,focus,11,161,8.85,other
interaction,functional,10,92,8.846,other
interaction,work,12,236,8.843,other
interaction,representation,11,196,8.787,instrumental
interaction,graph,13,363,8.759,other
interaction,particular,9,66,8.748,other
interaction,efficient,9,77,8.725,other
interaction,level,10,169,8.698,other
interaction,cis,8,14,8.692,other
interaction,framework,13,411,8.691,other
interaction,mechanism,9,97,8.684,other
interaction,previous,9,103,8.672,other
interaction,critique,11,270,8.662,other
interaction,personalize,9,109,8.66,other
interaction,conduct,9,116,8.646,other
interaction,decision,10,200,8.642,other
interaction,semantic,10,207,8.63,other
interaction,explore,9,128,8.623,other
interaction,enhance,11,306,8.605,other
interaction,pattern,8,55,8.601,other
interaction,simulation,8,58,8.595,instrumental
interaction,task,12,397,8.595,other
interaction,query,9,150,8.581,instrumental
interaction,set,9,155,8.572,other
interaction,dynamic,9,157,8.568,other
interaction,round,8,77,8.555,other
interaction,interface,8,79,8.551,other
interaction,facilitate,8,84,8.541,other
interaction,social,8,94,8.52,other
interaction,complex,8,97,8.514,other
interaction,specifically,8,99,8.51,other
interaction,critiquing,9,207,8.478,other
interaction,significantly,8,125,8.459,other
interaction,learn,9,224,8.449,instrumental
interaction,significant,8,132,8.445,other
interaction,question,9,226,8.445,other
interaction,quality,9,233,8.434,other
interaction,realistic,7,48,8.424,other
interaction,specific,8,145,8.421,other
interaction,use,9,242,8.418,other
interaction,appropriate,7,53,8.413,other
interaction,effort,7,55,8.409,other
interaction,achieve,8,153,8.406,other
interaction,past,7,60,8.398,other
interaction,role,7,62,8.394,other
interaction,interactive,8,161,8.391,other
interaction,online,8,162,8.389,other
interaction,factor,7,66,8.385,other
interaction,challenge,9,264,8.382,other
interaction,view,7,71,8.375,other
interaction,investigate,7,74,8.369,other
interaction,explanation,8,181,8.354,other
interaction,give,7,83,8.35,other
interaction,drive,7,89,8.338,other
interaction,structure,7,91,8.334,other
interaction,exist,9,295,8.332,other
interaction,efficiency,7,93,8.33,other
interaction,introduce,8,196,8.328,other
interaction,research,9,304,8.318,other
interaction,action,7,112,8.292,other
interaction,novel,8,218,8.289,other
interaction,construct,7,115,8.286,other
interaction,well,7,124,8.268,other
interaction,modality,6,19,8.265,other
interaction,cost,6,29,8.243,other
interaction,find,7,138,8.241,other
interaction,collaborative,7,138,8.241,other
interaction,mixed,6,34,8.232,other
interaction,leverage,7,146,8.226,other
interaction,skill,6,37,8.225,other
interaction,personalized,7,149,8.221,other
interaction,acquire,6,43,8.212,other
interaction,style,6,48,8.201,other
interaction,dynamically,6,48,8.201,other
interaction,remain,6,48,8.201,other
interaction,infer,6,49,8.199,other
interaction,general,6,53,8.19,other
interaction,accuracy,7,166,8.189,other
interaction,end,7,167,8.187,other
interaction,include,7,167,8.187,other
interaction,collect,6,56,8.184,other
interaction,analyze,6,58,8.18,other
interaction,develop,7,174,8.174,other
interaction,candidate,6,63,8.169,other
interaction,problem,7,182,8.16,other
interaction,experiment,8,300,8.155,other
interaction,furthermore,6,71,8.152,other
interaction,current,7,188,8.149,other
interaction,express,6,73,8.148,other
interaction,adapt,6,73,8.148,other
interaction,large,8,310,8.139,other
interaction,elicit,6,79,8.136,instrumental
interaction,simulator,6,83,8.128,instrumental
interaction,long,6,95,8.103,other
interaction,aim,7,220,8.093,other
interaction,contain,6,104,8.085,other
interaction,show,6,114,8.065,other
interaction,knowledge,11,729,8.062,other
interaction,search,6,126,8.042,other
interaction,shopkeeper,5,6,8.032,other
interaction,utilize,6,134,8.027,other
interaction,dataset,9,517,8.019,other
interaction,application,6,142,8.011,other
interaction,class,5,20,8.0,other
interaction,cors,5,25,7.989,other
interaction,feature,7,283,7.989,instrumental
interaction,click,5,27,7.984,other
interaction,scenario,6,157,7.983,other
interaction,textual,5,28,7.982,other
interaction,key,6,158,7.981,other
interaction,opportunity,5,30,7.978,other
interaction,make,6,163,7.972,other
interaction,useful,5,35,7.967,other
interaction,cover,5,36,7.964,other
interaction,crucial,5,37,7.962,other
interaction,intention,5,40,7.956,other
interaction,fail,5,42,7.951,other
interaction,observe,5,44,7.947,other
interaction,range,5,46,7.943,other
interaction,entity,6,181,7.939,other
interaction,implement,5,55,7.923,other
interaction,involve,5,56,7.921,other
interaction,public,5,56,7.921,other
interaction,ensure,5,57,7.919,other
interaction,explicit,5,58,7.917,other
interaction,individual,5,59,7.915,other
interaction,short,5,62,7.908,other
interaction,machine,5,63,7.906,other
interaction,new,6,205,7.897,other
interaction,future,5,68,7.896,other
interaction,dialog,6,212,7.885,other
interaction,accurate,5,74,7.883,other
interaction,compound,5,75,7.881,other
interaction,answer,5,76,7.879,other
interaction,obtain,5,77,7.877,other
interaction,good,5,79,7.873,other
interaction,influence,5,79,7.873,other
interaction,method,8,502,7.868,other
interaction,lack,5,85,7.86,other
interaction,order,5,86,7.858,other
interaction,service,5,92,7.846,other
interaction,state,6,239,7.838,other
interaction,aspect,5,97,7.836,other
interaction,guide,5,101,7.828,other
interaction,data,5,104,7.822,instrumental
interaction,llm,6,261,7.802,other
interaction,limitation,5,115,7.8,other
interaction,context,6,262,7.8,other
interaction,build,5,117,7.796,other
interaction,incorporate,5,120,7.791,other
interaction,analysis,5,121,7.789,other
interaction,relationship,5,121,7.789,other
interaction,experimental,5,125,7.781,other
interaction,effectively,5,129,7.773,other
interaction,understand,5,131,7.769,other
interaction,world,5,131,7.769,other
interaction,help,5,132,7.767,other
interaction,recent,5,135,7.762,other
interaction,attribute,6,286,7.762,instrumental
interaction,algorithm,5,140,7.752,other
interaction,fine,5,143,7.746,other
interaction,compare,5,150,7.733,other
interaction,consider,5,151,7.731,other
interaction,issue,5,161,7.713,other
interaction,button,4,9,7.703,other
interaction,subsequent,4,13,7.694,other
interaction,exploratory,4,13,7.694,other
interaction,gui,4,15,7.689,other
interaction,proactive,4,16,7.687,other
interaction,purpose,4,17,7.685,other
interaction,cycle,4,23,7.671,other
interaction,simulated,4,23,7.671,other
interaction,scheme,4,24,7.669,other
interaction,conventional,4,24,7.669,other
interaction,inherent,4,26,7.665,other
interaction,flow,4,28,7.66,other
interaction,module,5,190,7.66,other
interaction,hand,4,30,7.656,other
interaction,seek,4,31,7.653,other
interaction,major,4,32,7.651,other
interaction,making,4,36,7.642,other
interaction,planning,4,36,7.642,other
interaction,insight,4,37,7.64,other
interaction,processing,4,42,7.629,other
interaction,prior,4,42,7.629,other
interaction,suffer,4,42,7.629,other
interaction,comparison,4,42,7.629,other
interaction,reward,4,43,7.627,instrumental
interaction,generative,4,43,7.627,other
interaction,assist,4,45,7.623,other
interaction,community,4,54,7.603,other
interaction,measure,4,54,7.603,other
interaction,face,4,55,7.601,other
interaction,overall,4,59,7.593,other
interaction,similar,4,60,7.591,other
interaction,stage,4,62,7.586,other
interaction,example,4,65,7.58,other
interaction,optimal,4,69,7.572,other
interaction,relate,4,69,7.572,other
interaction,multimodal,4,69,7.572,other
interaction,technical,4,72,7.565,other
interaction,capability,4,72,7.565,other
interaction,suggestion,4,75,7.559,other
interaction,address,5,252,7.554,other
interaction,conference,4,78,7.553,other
interaction,perform,4,81,7.547,other
interaction,setting,4,82,7.545,other
interaction,commerce,4,84,7.541,other
interaction,rely,4,85,7.539,other
interaction,text,4,85,7.539,other
interaction,computational,4,86,7.536,other
interaction,target,4,87,7.534,other
interaction,elicitation,4,90,7.528,instrumental
interaction,understanding,4,91,7.526,other
interaction,bias,4,93,7.522,other
interaction,utterance,4,94,7.52,other
interaction,adaptive,4,94,7.52,other
interaction,component,4,94,7.52,other
interaction,contextual,4,96,7.516,other
interaction,external,4,106,7.496,other
interaction,demonstrate,5,290,7.492,other
interaction,content,4,109,7.49,other
interaction,offer,4,109,7.49,other
interaction,domain,5,298,7.48,other
interaction,network,4,117,7.474,other
interaction,employ,4,143,7.424,other
interaction,technique,4,149,7.413,other
interaction,ask,4,151,7.409,other
interaction,copyright,4,152,7.408,other
interaction,extensive,4,161,7.391,other
interaction,acm,4,168,7.378,other
interaction,potential,4,190,7.338,other
interaction,high,4,203,7.315,other
interaction,importantly,3,5,7.297,other
interaction,empirically,3,6,7.295,other
interaction,mi,3,6,7.295,other
interaction,repeat,3,6,7.295,other
interaction,ended,3,6,7.295,other
interaction,medical,3,9,7.288,other
interaction,taxonomy,3,10,7.286,other
interaction,continue,3,11,7.283,other
interaction,shape,3,11,7.283,other
interaction,stimulate,3,11,7.283,other
interaction,possibility,3,11,7.283,other
interaction,cora,3,13,7.279,other
interaction,miss,3,13,7.279,other
interaction,hard,3,14,7.277,other
interaction,guapp,3,15,7.274,other
interaction,fit,3,15,7.274,other
interaction,comprise,3,17,7.27,other
interaction,basic,3,17,7.27,other
interaction,detail,3,17,7.27,other
interaction,layer,3,17,7.27,other
interaction,criterion,3,18,7.268,other
interaction,cause,3,18,7.268,other
interaction,professional,3,18,7.268,other
interaction,underlie,3,19,7.265,other
interaction,recsys,3,20,7.263,other
interaction,ir,3,20,7.263,other
interaction,concern,3,20,7.263,other
interaction,element,3,20,7.263,other
interaction,certain,3,20,7.263,other
interaction,potentially,3,20,7.263,other
interaction,loop,3,20,7.263,other
interaction,consistent,3,20,7.263,other
interaction,minimal,3,21,7.261,other
interaction,protocol,3,21,7.261,other
interaction,generally,3,22,7.259,other
interaction,intrinsic,3,23,7.256,other
interaction,nlp,3,23,7.256,other
interaction,post,3,24,7.254,other
interaction,size,3,25,7.252,other
interaction,modal,3,26,7.25,other
interaction,highly,3,26,7.25,other
interaction,sale,3,26,7.25,other
interaction,direct,3,27,7.247,other
interaction,link,3,28,7.245,other
interaction,deliver,3,29,7.243,other
interaction,progress,3,29,7.243,other
interaction,voice,3,30,7.241,other
interaction,derive,3,32,7.236,other
interaction,grow,3,32,7.236,other
interaction,examine,3,33,7.234,other
interaction,success,3,34,7.232,other
interaction,evolve,3,35,7.23,other
interaction,essential,3,35,7.23,other
interaction,latent,3,37,7.225,other
interaction,accord,3,37,7.225,other
interaction,enrich,3,37,7.225,other
interaction,report,3,37,7.225,other
interaction,ground,3,37,7.225,other
interaction,shopping,3,40,7.219,other
interaction,negative,3,42,7.214,other
interaction,know,3,42,7.214,other
interaction,benefit,3,42,7.214,other
interaction,mitigate,3,43,7.212,other
interaction,prove,3,44,7.21,other
interaction,consist,3,45,7.208,other
interaction,estimate,3,45,7.208,other
interaction,define,3,45,7.208,other
interaction,usually,3,45,7.208,other
interaction,increasingly,3,45,7.208,other
interaction,fusion,3,46,7.206,other
interaction,recently,3,47,7.203,other
interaction,signal,3,49,7.199,instrumental
interaction,perceive,3,50,7.197,other
interaction,addition,3,50,7.197,other
interaction,limit,3,53,7.19,other
interaction,especially,3,54,7.188,other
interaction,represent,3,54,7.188,other
interaction,source,3,57,7.182,other
interaction,indicate,3,59,7.178,other
interaction,web,3,59,7.178,other
interaction,update,3,60,7.176,other
interaction,engage,3,61,7.173,other
interaction,paradigm,3,65,7.165,other
interaction,proceeding,3,65,7.165,other
interaction,implicit,3,68,7.159,other
interaction,important,3,69,7.157,other
interaction,architecture,3,71,7.152,other
interaction,exploit,3,81,7.132,other
interaction,group,3,82,7.13,other
interaction,single,3,87,7.119,other
interaction,diversity,3,92,7.109,other
interaction,combine,3,92,7.109,other
interaction,select,3,94,7.105,other
interaction,orient,3,94,7.105,other
interaction,development,3,105,7.083,other
interaction,ai,3,108,7.077,other
interaction,e,3,109,7.075,other
interaction,ieee,3,113,7.067,other
interaction,space,3,117,7.059,other
interaction,modeling,3,121,7.052,instrumental
interaction,increase,3,121,7.052,other
interaction,interest,4,377,7.039,other
interaction,traditional,3,130,7.034,other
interaction,open,3,131,7.032,other
interaction,intent,3,132,7.03,instrumental
interaction,relevant,3,137,7.021,other
interaction,type,3,143,7.009,other
interaction,prompt,3,147,7.002,other
interaction,learning,4,425,6.971,instrumental
interaction,llms,3,165,6.968,other
interaction,effectiveness,3,166,6.967,other
interaction,reasoning,3,178,6.945,other
interaction,response,3,294,6.749,other
interaction,systems,3,358,6.651,other
interactive,process,16,210,10.465,other
interactive,dialogue,27,739,9.941,other
interactive,support,10,182,9.9,other
interactive,interface,7,79,9.9,other
interactive,dynamic,9,157,9.857,other
interactive,dialog,10,212,9.779,other
interactive,crs,32,1150,9.644,other
interactive,portable,4,5,9.625,other
interactive,conversation,19,628,9.624,other
interactive,nature,6,96,9.579,other
interactive,modular,4,13,9.557,other
interactive,personalized,7,149,9.531,other
interactive,limitation,6,115,9.476,other
interactive,present,8,207,9.476,other
interactive,models,5,72,9.458,other
interactive,weight,4,26,9.453,other
interactive,provide,13,460,9.422,other
interactive,overcome,4,33,9.4,other
interactive,ability,5,89,9.356,other
interactive,environment,4,40,9.349,other
interactive,item,21,907,9.332,other
interactive,advance,4,45,9.313,other
interactive,recommendation,53,2577,9.309,other
interactive,framework,11,411,9.3,other
interactive,previous,5,103,9.278,other
interactive,system,44,2217,9.244,other
interactive,preference,25,1198,9.236,instrumental
interactive,aim,7,220,9.234,other
interactive,non,4,57,9.232,other
interactive,capture,6,167,9.227,instrumental
interactive,modeling,5,121,9.182,instrumental
interactive,important,4,69,9.155,other
interactive,successfully,3,14,9.134,other
interactive,solution,4,73,9.13,other
interactive,recommender,30,1608,9.118,other
interactive,recent,5,135,9.112,other
interactive,round,4,77,9.105,other
interactive,elicit,4,79,9.093,instrumental
interactive,decision,6,200,9.089,other
interactive,high,6,203,9.077,other
interactive,deliver,3,29,9.015,other
interactive,extensive,5,161,8.991,other
interactive,make,5,163,8.982,other
interactive,quality,6,233,8.963,other
interactive,skill,3,37,8.956,other
interactive,development,4,105,8.945,other
interactive,user,52,3342,8.926,other
interactive,acquire,3,43,8.913,other
interactive,virtual,3,47,8.885,other
interactive,turn,5,193,8.854,other
interactive,create,3,57,8.817,other
interactive,traditional,4,130,8.815,other
interactive,new,5,205,8.806,other
interactive,exploration,3,61,8.791,other
interactive,engage,3,61,8.791,other
interactive,form,3,69,8.739,other
interactive,enable,4,148,8.729,other
interactive,integrate,4,152,8.71,other
